Time;X;Y;Z;Vx;Vy;Vz;Ax;Ay;Az;Jx;Jy;Jz
8.768000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.776000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.784000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.792000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.800000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.808000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.816000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.824000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.832000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.840000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.848000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.856000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.864000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.872000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.880000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.888000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.896000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.904000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.912000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.920000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.928000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.936000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.944000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.952000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.960000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.968000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.976000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.984000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
8.992000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.000000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.008000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.016000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.024000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.032000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.040000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.048000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.056000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.064000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.072000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.080000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.088000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.096000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.104000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.112000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.120000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.128000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.136000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.144000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.152000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.160000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.168000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.176000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.184000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.192000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.200000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.208000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.216000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.224000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.232000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.240000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.248000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.256000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.264000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.272000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.280000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.288000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.296000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.304000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.312000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.320000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.328000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.336000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.344000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.352000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.360000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.368000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.376000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.384000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.392000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.400000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.408000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.416000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.424000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.432000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.440000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.448000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.456000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.464000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.472000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.480000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.488000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.496000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.504000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.512000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.520000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.528000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.536000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.544000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.552000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.560000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.568000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.576000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.584000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.592000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.600000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.608000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.616000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.624000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.632000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.640000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.648000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.656000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.664000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.672000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.680000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.688000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.696000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.704000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.712000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.720000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.728000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.736000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.744000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.752000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.760000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.768000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.776000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.784000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.792000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.800000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.808000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.816000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.824000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.832000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.840000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.848000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.856000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.864000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.872000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.880000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.888000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.896000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.904000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.912000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.920000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.928000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.936000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.944000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.952000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.960000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.968000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.976000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.984000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
9.992000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.000000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.008000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.016000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.024000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.032000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.040000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.048000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.056000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.064000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.072000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.080000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.088000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.096000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.104000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.112000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.120000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.128000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.136000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.144000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.152000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.160000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.168000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.176000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.184000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.192000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.200000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.208000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.216000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.224000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.232000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.240000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.248000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.256000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.264000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.272000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.280000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
10.288000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
